id,type,category,name_c,name_j,name_e,obtainedFrom,buy,sell,seasonalAvailability,villagerEquippable,styles,themes,DIY,diyInfoMaterials,diyInfoObtainedFrom,diyInfoSourceNotes,filename,version,variations
756,clothes,下身,格子褲,ステテコ,traditional suteteko pants,裁縫店,560,140,全年,False,簡單,"['悠閒', '度假']",False,,,,BottomsTexPantsWideSuteteko0,1.0.0,6
757,clothes,套裝,盛裝和服,はれぎ,fancy kimono,裁縫店,5200,1300,冬季,True,華麗,"['正式', '派對']",False,,,,TopsTexOnepieceKimonoLHaregi0,1.0.0,8
758,clothes,頭戴物,惡魔頭套,デビルなかぶりもの,imp hood,裁縫店,1760,440,全年,False,酷感,"['童話世界', '恐怖', '舞台']",False,,,,CapCostumeDevil0,1.0.0,2
759,clothes,頭戴物,綿羊頭套,ひつじのかぶりもの,sheep hood,裁縫店,980,245,全年,False,可愛,"['童話世界', '派對', '舞台']",False,,,,CapBangsSheep0,1.0.0,4
760,clothes,鞋子,動物拖鞋,アニマルスリッパ,paw slippers,薛革,1260,315,全年,False,可愛,"['童話世界', '派對', '舞台']",False,,,,ShoesLowcutAnimal2,1.0.0,5
761,clothes,鞋子,沙灘拖鞋,ビーチサンダル,flip-flops,裁縫店,350,87,夏季,False,活潑,"['戶外活動', '悠閒', '運動', '度假']",False,,,,ShoesSandalBeachborder3,1.0.0,8
762,clothes,鞋子,扣帶鞋,ストラップシューズ,mary janes,裁縫店,1800,450,全年,False,可愛,"['日常生活', '童話世界', '正式', '派對', '工作']",False,,,,ShoesLowcutStrap2,1.0.0,8
763,clothes,鞋子,鐵甲鞋,アイアンアーマーシューズ,armor shoes,DIY,,3000,全年,False,酷感,"['童話世界', '恐怖']",True,"[{'count': 4, 'itemName': '鐵礦石'}]",['暴躁型村民'],,ShoesKneeKnightIron,1.0.0,1
764,clothes,鞋子,室內便鞋,うわばき,slip-on school shoes,薛革,350,87,全年,False,簡單,['日常生活'],False,,,,ShoesLowcutSchool0,1.0.0,5
765,clothes,鞋子,皮短靴,レザーのショートブーツ,pleather ankle booties,裁縫店,1280,320,全年,False,優雅,"['日常生活', '正式', '派對']",False,,,,ShoesHighcutShortboots1,1.0.0,4
766,clothes,鞋子,花朵拖鞋,フラワーなサンダル,flower sandals,裁縫店,1200,300,夏季,False,可愛,"['童話世界', '戶外活動', '度假']",False,,,,ShoesSandalFlower6,1.0.0,7
767,clothes,鞋子,毛毛靴,ファーブーツ,faux-fur ankle booties,裁縫店,1450,362,冬季,False,優雅,"['日常生活', '童話世界', '正式', '派對', '舞台']",False,,,,ShoesHighcutFurboots2,1.0.0,4
768,clothes,鞋子,豹紋低跟鞋,アニマルパンプス,leopard pumps,裁縫店,1560,390,全年,False,優雅,"['日常生活', '派對', '舞台']",False,,,,ShoesLowcutLeopard1,1.0.0,6
769,clothes,鞋子,珠珠拖鞋,ビーズししゅうのサンダル,beaded sandals,裁縫店,1800,450,夏季,False,華麗,"['日常生活', '悠閒', '度假']",False,,,,ShoesSandalBeads3,1.0.0,6
772,clothes,鞋子,長靴,ながぐつ,boots,裁縫店,560,140,全年,False,簡單,"['戶外活動', '工作']",False,,,,ShoesKneeRubberboots1,1.0.0,5
773,clothes,套裝,軍師服,ぐんしのふく,ancient belted robe,裁縫店,3640,910,全年,True,優雅,['正式'],False,,,,TopsTexOnepieceKimonoLKanpukumen3,1.0.0,5
774,clothes,套裝,漢服,かんぷく,ancient sashed robe,裁縫店,2520,630,全年,True,優雅,['正式'],False,,,,TopsTexOnepieceKimonoLKanpukuwomen2,1.0.0,5
776,clothes,鞋子,古老靴子,アンティークなブーツ,antique boots,裁縫店,2640,660,全年,False,簡單,"['日常生活', '童話世界']",False,,,,ShoesKneeAntique1,1.0.0,3
777,clothes,鞋子,金甲鞋,ゴールデンアーマーシューズ,gold-armor shoes,DIY,,40000,全年,False,華麗,"['童話世界', '恐怖']",True,"[{'count': 4, 'itemName': '金礦石'}]",['自戀型村民'],,ShoesKneeKnightGold,1.0.0,1
778,clothes,鞋子,拖鞋,スリッパ,slippers,薛革,350,87,全年,False,簡單,"['日常生活', '悠閒', '度假']",False,,,,ShoesLowcutSlipper2,1.0.0,8
779,clothes,鞋子,馬丁靴,ワークブーツ,work boots,裁縫店,1920,480,全年,False,酷感,"['戶外活動', '舞台', '工作']",False,,,,ShoesHighcutWorkboots4,1.0.0,8
780,clothes,鞋子,莫卡辛靴,モカシンブーツ,moccasin boots,裁縫店,1120,280,冬季,False,簡單,"['日常生活', '悠閒', '度假']",False,,,,ShoesHighcutMoccasin4,1.0.0,7
781,clothes,下身,拼布裙,パッチワークスカート,patchwork skirt,裁縫店,2100,525,全年,False,可愛,"['日常生活', '悠閒', '度假']",False,,,,BottomsTexSkirtLongPatch1,1.0.0,4
782,clothes,鞋子,毛球靴,ポンポンつきブーツ,pom-pom boots,裁縫店,1600,400,冬季,False,可愛,"['童話世界', '派對']",False,,,,ShoesHighcutBobbles6,1.0.0,7
783,clothes,鞋子,盔甲護腿鞋,かっちゅうのすねあて,samurai greaves,薛革,4300,1075,全年,False,酷感,"['舞台', '工作']",False,,,,ShoesKneeLegguard3,1.0.0,5
784,clothes,鞋子,扣帶低跟鞋,ストラップつきパンプス,strappy heels,裁縫店,1560,390,全年,False,華麗,"['正式', '派對', '舞台']",False,,,,ShoesLowcutGlitter3,1.0.0,8
785,clothes,鞋子,室內拖鞋,ルームシューズ,house slippers,裁縫店,490,122,全年,False,簡單,"['悠閒', '度假']",False,,,,ShoesSandalRoomborder0,1.0.0,8
786,clothes,鞋子,布希鞋,スリッポンサンダル,slip-on sandals,裁縫店,560,140,全年,False,活潑,"['悠閒', '度假']",False,,,,ShoesSandalResin2,1.0.0,8
787,clothes,鞋子,懶人鞋,スリッポン,slip-on loafers,裁縫店,490,122,全年,False,簡單,"['日常生活', '悠閒']",False,,,,ShoesLowcutSlipon6,1.0.0,8
788,clothes,套裝,學校罩衣,スクールスモック,school smock,裁縫店,2000,500,全年,True,簡單,['正式'],False,,,,TopsTexOnepieceBoxLSchoolsmockNavy,1.0.0,1
789,clothes,鞋子,蘿莉塔鞋,ロリータシューズ,shiny bow platform shoes,薛革,2400,600,全年,False,可愛,"['童話世界', '派對', '舞台']",False,,,,ShoesLowcutLolita5,1.0.0,7
790,clothes,頭戴物,圖坦卡門面具,ツタンカーメン,King Tut mask,DIY,,50000,全年,False,華麗,"['正式', '恐怖', '派對', '舞台']",True,"[{'count': 5, 'itemName': '金礦石'}]",['敲石頭'],撿起從岩石中敲出的金塊,CapFullfaceKingtut0,1.4.0,1
791,clothes,鞋子,芭蕾舞鞋,バレエシューズ,ballet slippers,薛革,2200,550,全年,False,優雅,"['童話世界', '運動', '舞台', '工作']",False,,,,ShoesLowcutBallet4,1.0.0,8
792,clothes,鞋子,視覺系靴,ヴィジュアルけいブーツ,visual-punk boots,薛革,2200,550,全年,False,酷感,"['派對', '舞台', '工作']",False,,,,ShoesKneeVisualBlack,1.0.0,1
793,clothes,套裝,倫巴服裝,ルンバないしょう,rumba costume,裁縫店,2600,650,全年,True,優雅,"['派對', '舞台']",False,,,,TopsTexOnepieceSalopetteLRumba0,1.0.0,3
794,clothes,鞋子,高筒帆布鞋,ラバートゥハイカットスニーカー,rubber-toe high tops,裁縫店,1260,315,全年,False,簡單,"['日常生活', '運動']",False,,,,ShoesHighcutRubbertoe6,1.0.0,8
795,clothes,鞋子,木鞋,きぐつ,wooden clogs,薛革,1300,325,全年,False,優雅,['日常生活'],False,,,,ShoesLowcutClog2,1.0.0,5
796,clothes,鞋子,雙帶拖鞋,コンフォートサンダル,comfy sandals,裁縫店,1040,260,夏季,False,簡單,"['日常生活', '悠閒', '度假']",False,,,,ShoesSandalComfort1,1.0.0,8
797,clothes,鞋子,羅馬涼鞋,グラディエーターサンダル,gladiator sandals,裁縫店,1800,450,夏季,False,優雅,"['日常生活', '童話世界', '悠閒', '度假']",False,,,,ShoesSandalGladiator1,1.0.0,3
799,clothes,鞋子,英雄靴,ヒーローブーツ,zap boots,薛革,2640,660,全年,False,活潑,"['童話世界', '舞台', '工作']",False,,,,ShoesKneeHeroWhite,1.0.0,1
800,clothes,鞋子,籃球鞋,バスケットシューズ,basketball shoes,裁縫店,1500,375,全年,False,活潑,"['運動', '工作']",False,,,,ShoesHighcutBasket0,1.0.0,8
801,clothes,鞋子,小丑鞋,ピエロのくつ,jester's shoes,薛革,1900,475,全年,False,活潑,"['童話世界', '恐怖', '派對', '舞台', '工作']",False,,,,ShoesKneeClown1,1.0.0,4
802,clothes,鞋子,戶外涼鞋,アウトドアサンダル,outdoor sandals,裁縫店,630,157,夏季,False,活潑,"['戶外活動', '悠閒', '度假']",False,,,,ShoesSandalOutdoor6,1.0.0,8
803,clothes,頭戴物,蛋殼,たまごのから,eggshell,裁縫店,560,140,全年,True,簡單,"['童話世界', '派對', '舞台']",False,,,,CapHatEggWhite,1.0.0,1
804,clothes,鞋子,西部牛仔靴,ウェスタンブーツ,cowboy boots,裁縫店,2380,595,全年,False,優雅,"['戶外活動', '舞台', '工作']",False,,,,ShoesKneeWestern2,1.0.0,5
805,clothes,套裝,小雞服,ひよこなふく,baby-chick costume,裁縫店,1700,425,全年,True,可愛,"['童話世界', '派對', '舞台']",False,,,,TopsTexOnepieceRibNChick0,1.0.0,3
806,clothes,套裝,倫巴洋裝,ルンバなドレス,rumba dress,裁縫店,2600,650,全年,True,優雅,"['派對', '舞台']",False,,,,TopsTexOnepieceAlongHRumba0,1.0.0,3
807,clothes,上身,水手襯衫,セーラーシャツ,sailor-style shirt,裁縫店,1050,262,全年,True,簡單,"['日常生活', '正式', '工作']",False,,,,TopsTexTopTshirtsLSailor2,1.0.0,3
808,clothes,鞋子,繡花鞋,コッシン,traditional flower shoes,薛革,1800,450,全年,False,優雅,"['正式', '派對']",False,,,,ShoesLowcutGgotshin0,1.0.0,5
809,clothes,鞋子,水涼鞋,アクアサンダル,water sandals,裁縫店,1040,260,夏季,False,可愛,"['戶外活動', '悠閒', '度假']",False,,,,ShoesSandalAqua2,1.0.0,8
810,clothes,套裝,中山裝,つめえりスーツ,suit with stand-up collar,裁縫店,1800,450,全年,True,酷感,"['日常生活', '正式', '工作']",False,,,,TopsTexOnepieceOverallLHighcollar2,1.0.0,4
811,clothes,鞋子,釘鞋,スパイク,cleats,薛革,1200,300,全年,False,活潑,"['運動', '工作']",False,,,,ShoesLowcutSpike4,1.0.0,8
812,clothes,鞋子,尖頭鞋,トンがったクツ,winklepickers,裁縫店,910,227,全年,False,酷感,"['派對', '舞台', '工作']",False,,,,ShoesLowcutPointedtoe1,1.0.0,4
813,clothes,上身,漁夫襯衫,フィッシャーヘムト,fischerhemd,裁縫店,1800,450,全年,True,簡單,"['戶外活動', '度假', '工作']",False,,,,TopsTexTopYshirtsLFischerhemdBlue,1.0.0,1
814,clothes,鞋子,氣墊鞋,ハイテクシューズ,hi-tech sneakers,裁縫店,1260,315,全年,False,酷感,"['戶外活動', '運動']",False,,,,ShoesHighcutHightech1,1.0.0,5
815,clothes,鞋子,滑雪靴,スキーブーツ,ski boots,薛革,1800,450,冬季,False,活潑,"['戶外活動', '運動']",False,,,,ShoesKneeSki0,1.0.0,6
816,clothes,頭戴物,騎士帽,じゅうきしのぼうし,cavalier hat,裁縫店,1600,400,全年,True,優雅,"['童話世界', '舞台']",False,,,,CapHatCavalier1,1.0.0,3
817,clothes,下身,法蘭絨格紋熱褲,シャギーチェックのホットパンツ,plaid shorts,裁縫店,980,245,全年,False,簡單,"['日常生活', '度假']",False,,,,BottomsTexPantsHotShaggycheck3,1.0.0,4
818,clothes,下身,墨西哥傳統裙子,エナグワス,colorful skirt,裁縫店,1100,275,全年,False,簡單,"['悠閒', '度假']",False,,,,BottomsTexSkirtLongEnaguas0,1.0.0,5
819,clothes,飾品,骷髏糖面具,スカルキャンディマスク,candy-skull mask,呂遊,,800,全年,False,華麗,"['正式', '派對', '舞台']",False,,,,AccessoryGlassmouthCatrina1,1.0.0,3
820,clothes,鞋子,綁帶靴,あみあげブーツ,lace-up boots,裁縫店,1920,480,全年,False,酷感,"['日常生活', '舞台']",False,,,,ShoesKneeLaceup1,1.0.0,4
821,clothes,鞋子,摔角鞋,リングシューズ,wrestling shoes,薛革,1080,270,全年,False,活潑,"['運動', '工作']",False,,,,ShoesKneeRing4,1.0.0,6
822,clothes,頭戴物,農作遮陽帽,のうぎょうぼう,veiled gardening hat,裁縫店,560,140,全年,False,活潑,"['戶外活動', '工作']",False,,,,CapCostumeFarm0,1.0.0,5
823,clothes,上身,鮮艷針織罩衫,ハデなカーディガン,flashy cardigan,裁縫店,1200,300,全年,True,華麗,['日常生活'],False,,,,TopsTexTopOuterLPsychedelic0,1.0.0,2
825,clothes,頭戴物,拳擊頭套,ヘッドギア,headgear,裁縫店,910,227,全年,False,活潑,"['運動', '工作']",False,,,,CapCostumeHeadgear0,1.0.0,3
826,clothes,頭戴物,龐克頭,モヒカン,mohawk wig,裁縫店,1280,320,全年,False,酷感,['舞台'],False,,,,CapWigMohican,1.0.0,1
827,clothes,頭戴物,飛機頭,リーゼント,pompadour wig,裁縫店,1280,320,全年,False,酷感,['舞台'],False,,,,CapWigRegent,1.0.0,1
828,clothes,頭戴物,武士頭,ちょんまげ,samurai wig,呂遊,,800,全年,False,優雅,['舞台'],False,,,,CapWigSamurai,1.0.0,1
829,clothes,頭戴物,洋蔥頭,たまねぎヘアー,matronly bun,裁縫店,1280,320,全年,False,優雅,['舞台'],False,,,,CapWigOnionhair,1.0.0,1
830,clothes,頭戴物,純白頭紗,じゅんぱくのヴェール,bridal veil,健兆,,1150,全年,False,優雅,"['童話世界', '正式', '派對', '舞台']",False,,,,CapWigWedding,1.2.0,1
831,clothes,頭戴物,丸子頭,おだんごあたま,bun wig,裁縫店,1440,360,全年,False,可愛,['舞台'],False,,,,CapWigDoublebun3,1.0.0,7
832,clothes,頭戴物,頭戴式耳機,ヘッドホン,DJ cap,裁縫店,770,192,全年,False,簡單,"['日常生活', '悠閒', '運動']",False,,,,CapBangsHeadphone3,1.0.0,4
833,clothes,頭戴物,頭飾,ヘッドドレス,gothic headdress,裁縫店,1120,280,全年,False,優雅,"['童話世界', '派對', '舞台']",False,,,,CapHelmetHeaddress1,1.0.0,6
834,clothes,頭戴物,面紗,ベール,veil,呂遊,,800,全年,False,優雅,"['正式', '派對', '舞台']",False,,,,CapFullfaceVeil2,1.0.0,4
836,clothes,頭戴物,藝妓假髮,ゲイシャさん,geisha wig,呂遊,,1350,全年,False,可愛,"['舞台', '工作']",False,,,,CapWigGeisya6,1.0.0,7
837,clothes,頭戴物,音樂家假髮,おんがくかのかつら,composer's wig,裁縫店,1680,420,全年,False,優雅,"['童話世界', '正式', '派對', '舞台', '工作']",False,,,,CapHelmetMusicBlack,1.0.0,1
838,clothes,頭戴物,動力頭盔,パワードメット,power helmet,裁縫店,3220,805,全年,False,活潑,"['童話世界', '舞台', '工作']",False,,,,CapFullfacePowered3,1.0.0,4
839,clothes,鞋子,動力靴,パワードブーツ,power boots,薛革,3150,787,全年,False,活潑,"['童話世界', '舞台', '工作']",False,,,,ShoesKneePowered3,1.0.0,4
840,clothes,下身,破爛褲子,やぶれたズボン,torn pants,回收箱,,10,全年,False,簡單,['恐怖'],False,,,,BottomsTexPantsWideTeared2,1.0.0,3
841,clothes,下身,運動棉褲,フィットネススウェットパンツ,three-quarter sweatpants,裁縫店,1100,275,全年,False,活潑,"['悠閒', '運動']",False,,,,BottomsTexPantsNormalCroppedsweat4,1.0.0,8
842,clothes,下身,直筒前褶裙,ボックスプリーツスカート,box-pleated skirt,裁縫店,1320,330,全年,False,簡單,"['日常生活', '度假']",False,,,,BottomsTexSkirtBoxBoxpleats2,1.0.0,4
843,clothes,下身,麂皮裙,ムートンスカート,faux-shearling skirt,裁縫店,1560,390,冬季,False,簡單,"['日常生活', '戶外活動']",False,,,,BottomsTexSkirtBoxMouton4,1.0.0,5
844,clothes,下身,混色條紋熱褲,マルチストライプのホットパンツ,striped shorts,裁縫店,1320,330,全年,False,可愛,"['派對', '舞台', '度假']",False,,,,BottomsTexPantsHotMultistripe2,1.0.0,4
845,clothes,下身,針織褲,ニットパンツ,knit pants,裁縫店,910,227,冬季,False,簡單,"['日常生活', '悠閒']",False,,,,BottomsTexPantsNormalKnit0,1.0.0,4
846,clothes,下身,牛仔長裙,ロングデニムスカート,long denim skirt,裁縫店,1560,390,全年,False,簡單,['日常生活'],False,,,,BottomsTexSkirtLongDenim0,1.0.0,5
847,clothes,下身,圍裙連裙子,エプロンつきスカート,apron skirt,裁縫店,700,175,全年,False,簡單,['工作'],False,,,,BottomsTexSkirtBoxApron1,1.0.0,3
848,clothes,下身,毛絨熱褲,もこもこホットパンツ,terry-cloth shorts,裁縫店,1260,315,冬季,False,可愛,"['童話世界', '悠閒', '度假']",False,,,,BottomsTexPantsHotFluffy0,1.0.0,4
849,clothes,下身,籃球褲,バスケットパンツ,basketball shorts,裁縫店,980,245,全年,False,活潑,"['運動', '工作']",False,,,,BottomsTexPantsHalfBasketball7,1.0.0,8
850,clothes,下身,健身褲,ワークアウトパンツ,workout pants,裁縫店,880,220,全年,False,活潑,"['戶外活動', '運動', '工作']",False,,,,BottomsTexPantsNormalTraining1,1.0.0,3
851,clothes,下身,MA-1防風裙,ＭＡ‐１スカート,bomber-style skirt,裁縫店,1320,330,全年,False,酷感,"['日常生活', '戶外活動']",False,,,,BottomsTexSkirtLongMaone1,1.0.0,4
852,clothes,下身,亮片熱褲,スパンコールのホットパンツ,spangle shorts,裁縫店,980,245,全年,False,華麗,"['派對', '舞台']",False,,,,BottomsTexPantsHotSequins3,1.0.0,8
853,clothes,下身,混色條紋寬褲,マルチストライプワイドパンツ,striped bell-bottoms,裁縫店,1320,330,全年,False,優雅,"['派對', '舞台']",False,,,,BottomsTexPantsWideMultistripe1,1.0.0,4
854,clothes,下身,搞笑藝人亮片褲,コメディアンのパンツ,comedian's pants,裁縫店,2100,525,全年,False,華麗,"['派對', '舞台']",False,,,,BottomsTexPantsNormalComedian7,1.0.0,8
855,clothes,下身,珍珠裙子,パールつきスカート,pearl skirt,裁縫店,1680,420,全年,False,可愛,"['童話世界', '正式', '派對', '舞台']",False,,,,BottomsTexSkirtAlinePearlNavy,1.0.0,1
856,clothes,飾品,泡泡口香糖,ふうせんガム,bubblegum,裁縫店,140,35,全年,False,簡單,['悠閒'],False,,,,AccessoryMouthBubblegum4,1.0.0,5
857,clothes,飾品,花朵墨鏡,フラワーサングラス,flower sunglasses,裁縫店,770,192,全年,True,可愛,"['派對', '度假']",False,,,,AccessoryGlassFlower0,1.0.0,5
860,clothes,下身,皮短褲,レザーのショートパンツ,pleather shorts,裁縫店,1040,260,全年,False,酷感,"['日常生活', '舞台']",False,,,,BottomsTexPantsHotLeather2,1.0.0,4
861,clothes,下身,戈布蘭刺繡短褲,ゴブランハーフパンツ,gobelin shorts,裁縫店,840,210,全年,False,優雅,"['日常生活', '度假']",False,,,,BottomsTexPantsHalfGobelins1,1.0.0,2
862,clothes,下身,泰國大象褲,タイパンツ,elephant-print pants,裁縫店,1100,275,夏季,False,簡單,"['悠閒', '度假']",False,,,,BottomsTexPantsWideThail5,1.0.0,6
863,clothes,鞋子,太空靴,スペースブーツ,space boots,薛革,4300,1075,全年,False,活潑,"['童話世界', '工作']",False,,,,ShoesKneeSpaceWhite,1.0.0,1
