id,name_e,name_j,name_c,filename,birthday,catchphrase,colors,favoriteSong,gender,hobby,personality,species,houseImage,wallpaper,flooring,furnitureList
26742,Maggie,マーガレット,瑪格,pig10,9/3,嗯,"['綠色', '黃色']",兜風,♀,大自然,普通,豬,pig10_307_Maggie,"{'name': '後院牆', 'filename': 'RoomSpWallBackyard00'}","{'name': '石板地板', 'filename': 'RoomTexFloorFlagStone00'}","[{'name': '園藝推車', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrGardenwagon_Remake_0_0.png'}, {'name': '園藝推車', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrGardenwagon_Remake_0_0.png'}, {'name': '園藝推車', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrGardenwagon_Remake_0_0.png'}, {'name': '鑄鐵花園椅', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrIrongardenChair_Remake_0_0.png'}, {'name': '鑄鐵花園桌', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrIrongardenTable_Remake_0_0.png'}, {'name': '鑄鐵木DIY桌', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrWorkbenchIronwood_Remake_0_0.png'}, {'name': '可愛音樂播放器', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrCuteAudio_Remake_0_0.png'}, {'name': '鑄鐵花園長椅', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrIrongardenBench_Remake_0_0.png'}, {'name': '花園燈', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrLampGarden_Remake_0_0.png'}]"
26743,Peggy,ちえり,千惠,pig11,5/23,彈彈,"['藍色', '紅色']",K.K.巴薩諾瓦,♀,時尚,活力,豬,pig11_308_Peggy,"{'name': '紅色布牆', 'filename': 'RoomTexWallFlowerPop03'}","{'name': '原木地板', 'filename': 'RoomTexFloorBirch00'}","[{'name': '可愛沙發', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrCuteChairL_Remake_0_0.png'}, {'name': '黃椰子', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrPlantYamadoriyashi_Remake_0_0.png'}, {'name': '淋浴組合', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrShowerWall_Remake_0_0.png'}, {'name': '毛巾架', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrTowelrackWall_Remake_0_0.png'}, {'name': '蘋果電視', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrFruitsTV_Remake_0_0.png'}, {'name': '可愛椅', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrCuteChairS_Remake_0_0.png'}, {'name': '鑄鐵櫃', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrIronShelf_Remake_0_0.png'}, {'name': '滾筒式洗衣機', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrWashingmachineDrum_Remake_0_0.png'}, {'name': '倒掛乾燥花', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrFlowerSwag_Remake_0_0.png'}, {'name': '藤編毛巾籃', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrRattanBasket_Remake_0_0.png'}, {'name': '古典浴缸', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrBathtubCabriole_Remake_0_0.png'}, {'name': '燙衣板', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrIronstand_Remake_0_0.png'}, {'name': '書桌床組', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrBeddesk_Remake_0_0.png'}, {'name': '作業文具組合', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrStudySet.png'}]"
26744,Gala,ためこ,小芽,pig13,3/5,噹啷,"['粉色', '白色']",動物城鎮,♀,學術,普通,豬,pig13_309_Gala,"{'name': '文藝復興牆', 'filename': 'RoomTexWallRenaissance00'}","{'name': '淺色嵌木地板', 'filename': 'RoomTexFloorSimpleParquet00'}","[{'name': '雙人座沙發', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrSofaL_Remake_0_0.png'}, {'name': '紅地毯', 'filename': 'https://acnhcdn.com/latest/FtrIcon/RugRectElegantM00.png'}, {'name': '牢籠', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrScreenCage_Remake_0_0.png'}, {'name': '紙箱', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrCardboard_Remake_0_0.png'}, {'name': '文件堆', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrOfficePapers_Remake_0_0.png'}, {'name': '書房椅子', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrDrawingChair_Remake_0_0.png'}, {'name': '壁爐', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrFireplace_Remake_0_0.png'}, {'name': '留聲機', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrPhonograph.png'}, {'name': '監控攝影機', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrSurveillance.png'}, {'name': '古董小桌', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrAntiqueTableS_Remake_0_0.png'}, {'name': '書房桌子', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrDrawingTable_Remake_0_0.png'}, {'name': '金色招財貓', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrManekinekoGold.png'}, {'name': '筆記型電腦', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrLaptop_Remake_0_0.png'}, {'name': '保險箱', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrSafebox_Remake_0_0.png'}, {'name': '保險箱', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrSafebox_Remake_0_0.png'}, {'name': '壁鐘', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrOfficeClock_Remake_0_0.png'}, {'name': '鋁合金箱', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrDuralumincase_Remake_0_0.png'}, {'name': '金條', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrGoldbar.png'}]"
26745,Chops,トンファン,豚皇,pig14,10/13,豚,"['紅色', '綠色']",K.K.波蕾洛,♂,學術,自戀,豬,pig14_310_Chops,"{'name': '黑色皇冠壁紙', 'filename': 'RoomTexWallCrown01'}","{'name': '紅色簡約地毯', 'filename': 'RoomTexFloorSimpleCarpet00'}","[{'name': '撞球桌', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrBilliard_Remake_0_0.png'}, {'name': '壁爐', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrFireplace_Remake_0_0.png'}, {'name': '留聲機', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrPhonograph.png'}, {'name': '搖椅', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrRockingchair_Remake_0_0.png'}, {'name': '鑄鐵衣帽立架', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrIronHanger_Remake_0_0.png'}, {'name': '古董時鐘', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrAntiqueClock_Remake_0_0.png'}, {'name': '直立式鋼琴', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrPianoUpright_Remake_0_0.png'}, {'name': '古董小桌', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrAntiqueTableS_Remake_0_0.png'}, {'name': '轉盤式電話', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrPhoneDial_Remake_0_0.png'}, {'name': '小鹿裝飾品', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrHuntingtrophy_Remake_0_0.png'}]"
26746,Kevin,イノッチ,伊比利,pig15,4/26,比利比利,"['黑色', '紅色']",K.K.鄉村搖滾,♂,玩耍,運動,豬,pig15_311_Kevin,"{'name': '灰色鐵皮牆', 'filename': 'RoomTexWallTin00'}","{'name': '混凝土地板', 'filename': 'RoomTexFloorConcrete00'}","[{'name': '舉重椅', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrPressbench.png'}, {'name': '清洗用水槽', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrSlopsink.png'}, {'name': '沙包', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrSandbag_Remake_0_0.png'}, {'name': '單槓架', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrPullupstand_Remake_0_0.png'}, {'name': '迷你冰箱', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrRefrigeratorMini_Remake_0_0.png'}, {'name': '乳清蛋白搖搖杯', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrProtein_Remake_0_0.png'}, {'name': '塑膠刮泥墊', 'filename': 'https://acnhcdn.com/latest/FtrIcon/RugRectRubberScraperS00.png'}, {'name': '摺疊椅', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrPipechair_Remake_0_0.png'}, {'name': '中性色轉角', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrRingcornerNeutral_Remake_0_0.png'}, {'name': '紙箱', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrCardboard_Remake_0_0.png'}, {'name': '紅色轉角', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrRingcornerRed_Remake_0_0.png'}, {'name': '卡帶收音機', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrRadicase_Remake_0_0.png'}, {'name': '壁掛式風扇', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrFanRetroWall_Remake_0_0.png'}]"
26747,Pancetti,ブリトニー,布蘭妮,pig16,11/14,討厭啦,"['紅色', '黃色']",都市K.K.,♀,音樂,成熟,豬,pig16_312_Pancetti,"{'name': '白色植物圖案磚牆', 'filename': 'RoomTexWallWoodTile00'}","{'name': '黃色花朵地板', 'filename': 'RoomTexFloorDecoWood00'}","[{'name': '對開冰箱', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrRefrigeratorDoubledoor_Remake_0_0.png'}, {'name': '木製椅', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrWoodenChairS_Remake_0_0.png'}, {'name': '木製椅', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrWoodenChairS_Remake_0_0.png'}, {'name': '黃椰子', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrPlantYamadoriyashi_Remake_0_0.png'}, {'name': '百合唱片播放器', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrFlowerRecordplayer_Remake_0_0.png'}, {'name': '椰子壁掛盤栽', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrPlanterPalm.png'}, {'name': '木製桌', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrWoodenTableL_Remake_0_0.png'}, {'name': '烤吐司機', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrToaster_Remake_0_0.png'}, {'name': '茶具組合', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrTeaset_Remake_0_0.png'}, {'name': '鑄鐵木櫥櫃', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrIronwoodCupboard_Remake_0_0.png'}, {'name': '義式咖啡機', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrEspresso_Remake_0_0.png'}, {'name': '料理秤', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrWeighing_Remake_0_0.png'}, {'name': '壁掛式電視 50吋', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrTV50inchWall_Remake_0_0.png'}, {'name': '島式廚房', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrKitchenIsland_Remake_0_0.png'}, {'name': '直立式攪拌機', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrStandmixer_Remake_0_0.png'}]"
26748,Agnes,アグネス,古乃欣,pig17,4/21,噗呼呼,"['粉色', '白色']",K.K.浩室,♀,玩耍,大姐姐,豬,pig17_313_Agnes,"{'name': '灰色線板牆', 'filename': 'RoomTexWallPanelMold02'}","{'name': '阿拉伯式地板', 'filename': 'RoomTexFloorArabesque00'}","[{'name': '龜背芋', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrPlantMonstera_Remake_0_0.png'}, {'name': '百合唱片播放器', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrFlowerRecordplayer_Remake_0_0.png'}, {'name': '玫瑰床鋪', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrFlowerBedW_Remake_0_0.png'}, {'name': '寵物床', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrPetBed_Remake_0_0.png'}, {'name': '貓跳台', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrCattower_Remake_0_0.png'}, {'name': '壁掛式電視 50吋', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrTV50inchWall_Remake_0_0.png'}, {'name': '倒掛乾燥花', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrFlowerSwag_Remake_0_0.png'}, {'name': '中型象牙色圓地墊', 'filename': 'https://acnhcdn.com/latest/FtrIcon/RugRoundSimpleM00.png'}, {'name': '古董小桌', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrAntiqueTableS_Remake_0_0.png'}, {'name': '貓草', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrCatgrass_Remake_0_0.png'}, {'name': '古董玄關桌', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrAntiqueConsole_Remake_0_0.png'}, {'name': '玻璃盆栽', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrTerrarium_Remake_0_0.png'}, {'name': '寵物鮮食', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrPetFood_Remake_0_0.png'}]"
26749,Bunnie,リリアン,莉莉安,rbt00,5/9,好像喔,"['綠色', '粉色']",森林生活,♀,時尚,活力,兔子,rbt00_314_Bunnie,"{'name': '紫色圓點壁紙', 'filename': 'RoomTexWallDot04'}","{'name': '白色油漆地板', 'filename': 'RoomTexFloorPaintWood03'}","[{'name': '蘋果電視', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrFruitsTV_Remake_0_0.png'}, {'name': '瓦斯爐連烤箱', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrKitchenOven_Remake_0_0.png'}, {'name': '木製穿衣鏡', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrWoodenMirror_Remake_0_0.png'}, {'name': '衣物櫃', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrFashioncase_Remake_0_0.png'}, {'name': '蘋果地毯', 'filename': 'https://acnhcdn.com/latest/FtrIcon/RugOtherAppleM00.png'}, {'name': '木製矮櫃', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrWoodenChest_Remake_0_0.png'}, {'name': '媽媽抱枕', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrMomCushion_Remake_0_0.png'}, {'name': '雜誌架', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrMagazinerack_Remake_0_0.png'}, {'name': '木製單人床', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrWoodenBedS_Remake_0_0.png'}, {'name': '迷你冰箱', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrRefrigeratorMini_Remake_0_0.png'}, {'name': '可愛音樂播放器', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrCuteAudio_Remake_0_0.png'}, {'name': '打鈴鬧鐘', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrClockBell_Remake_0_0.png'}, {'name': '軟木佈告欄', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrCorkboard_Remake_0_0.png'}, {'name': '瀝水碗架', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrDrainerbasket_Remake_0_0.png'}, {'name': '可愛DIY桌', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrCuteWorkbench_Remake_0_0.png'}, {'name': '調皮媽媽廚房地墊', 'filename': 'https://acnhcdn.com/latest/FtrIcon/RugRectMomS01.png'}, {'name': '木製矮桌', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrWoodenTableM_Remake_0_0.png'}, {'name': '茶具組合', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrTeaset_Remake_0_0.png'}]"
26750,Dotty,マーサ,瑪莎,rbt01,3/14,啷,"['藍色', '黑色']",兜風,♀,時尚,活力,兔子,rbt01_315_Dotty,"{'name': '綠色布牆', 'filename': 'RoomTexWallFlowerPop02'}","{'name': '松木地板', 'filename': 'RoomTexFloorSimple00'}","[{'name': '瓦斯爐連烤箱', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrKitchenOven_Remake_0_0.png'}, {'name': '倒掛乾燥花', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrFlowerSwag_Remake_0_0.png'}, {'name': '開水壺', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrKettle_Remake_0_0.png'}, {'name': '落地燈', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrLamp_Remake_0_0.png'}, {'name': '絲蘭', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrPlantYucca_Remake_0_0.png'}, {'name': '廚房掛勾', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrPotrack_Remake_0_0.png'}, {'name': '木製單人床', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrWoodenBedS_Remake_0_0.png'}, {'name': '木製矮桌', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrWoodenTableM_Remake_0_0.png'}, {'name': '木製衣櫃', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrWoodenCloset_Remake_0_0.png'}, {'name': '迷你冰箱', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrRefrigeratorMini_Remake_0_0.png'}, {'name': '木製穿衣鏡', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrWoodenMirror_Remake_0_0.png'}, {'name': '木製邊桌', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrWoodenTableS_Remake_0_0.png'}, {'name': '鑄鐵木時鐘', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrIronwoodClockW_Remake_0_0.png'}, {'name': '綠色長毛地毯', 'filename': 'https://acnhcdn.com/latest/FtrIcon/RugSquareShaggyL00.png'}, {'name': '茶具組合', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrTeaset_Remake_0_0.png'}, {'name': '烤吐司機', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrToaster_Remake_0_0.png'}, {'name': '手提唱片播放機', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrPortablerecordplayer_Remake_0_0.png'}]"
26751,Coco,やよい,仰韶,rbt02,3/1,土俑,"['米色', '綠色']",K.K.三味線,♀,學術,普通,兔子,rbt02_316_Coco,"{'name': '夯土牆', 'filename': 'RoomTexWallHanchiku00'}","{'name': '花紋草蓆', 'filename': 'RoomTexFloorRush00'}","[{'name': '洗衣盆', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrWashtub.png'}, {'name': '陶製牛奶壺', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrPotteryjug_Remake_0_0.png'}, {'name': '火把', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrTorch.png'}, {'name': '火把', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrTorch.png'}, {'name': '石凳子', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrStoneChair.png'}, {'name': '石凳子', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrStoneChair.png'}, {'name': '乾草床鋪', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrHaybed_Remake_0_0.png'}, {'name': '曬衣繩', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrClothesline_Remake_0_0.png'}, {'name': '石桌', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrStoneTable.png'}, {'name': '陶製牛奶壺', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrPotteryjug_Remake_0_0.png'}, {'name': '素燒碗盤', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrDishesUnglazed_Remake_0_0.png'}, {'name': '甕', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrKame_Remake_0_0.png'}]"
26752,Snake,モモチ,百川,rbt03,11/3,忍忍,"['黑色', '藍色']",K.K.領主,♂,健康,運動,兔子,rbt03_317_Snake,"{'name': '灰泥矮牆', 'filename': 'RoomTexWallPlaster00'}","{'name': '土壤地板', 'filename': 'RoomTexFloorCottonSoil00'}","[{'name': '盆栽架', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrBonsaiShelf.png'}, {'name': '竹屏風', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrBambooScreen_Remake_0_0.png'}, {'name': '竹屏風', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrBambooScreen_Remake_0_0.png'}, {'name': '火把', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrTorch.png'}, {'name': '火把', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrTorch.png'}, {'name': '石水盆', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrStonewaterbowl_Remake_0_0.png'}, {'name': '竹長椅', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrBambooChairL_Remake_0_0.png'}, {'name': '甕', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrKame_Remake_0_0.png'}]"
26753,Gaston,モサキチ,猛兔,rbt04,10/28,唔賀,"['棕色', '橘子']",K.K.樂曲,♂,學術,暴躁,兔子,rbt04_318_Gaston,"{'name': '廢墟牆', 'filename': 'RoomTexWallRuins00'}","{'name': '廢墟地板', 'filename': 'RoomTexFloorRuins00'}","[{'name': '五右衛門泡澡桶', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrGoemonburo.png'}, {'name': '爐灶廚房', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrKitchenKamado.png'}, {'name': '曬衣繩', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrClothesline_Remake_0_0.png'}, {'name': '洗衣盆', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrWashtub.png'}, {'name': '紙箱床鋪', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrCardboardBedS_Remake_0_0.png'}, {'name': '圓木凳子', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrLogStoolS_Remake_0_0.png'}, {'name': '竹凳子', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrBambooStool_Remake_0_0.png'}, {'name': '紙箱桌', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrCardboardTableL_Remake_0_0.png'}, {'name': '柴火', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrFirewood.png'}, {'name': '攜帶型收音機', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrPortableradio_Remake_0_0.png'}, {'name': '舊草蓆', 'filename': 'https://acnhcdn.com/latest/FtrIcon/RugSquareOldStrawL00.png'}]"
26754,Gabi,ペチカ,珮琪,rbt05,12/16,琪他,"['棕色', '紅色']",義大利麵,♀,時尚,活力,兔子,rbt05_319_Gabi,"{'name': '珠簾牆', 'filename': 'RoomTexWallBeadsCurtain00'}","{'name': '橘色復古地板', 'filename': 'RoomTexFloorKitchen00'}","[{'name': '廚房掛勾', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrPotrack_Remake_0_0.png'}, {'name': '淋浴組合', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrShowerWall_Remake_0_0.png'}, {'name': '毛巾架', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrTowelrackWall_Remake_0_0.png'}, {'name': '東方風屏風', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrOrientalScreen_Remake_0_0.png'}, {'name': '古典浴缸', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrBathtubCabriole_Remake_0_0.png'}, {'name': '木製桌', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrWoodenTableL_Remake_0_0.png'}, {'name': '可愛音樂播放器', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrCuteAudio_Remake_0_0.png'}, {'name': '洗衣機', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrWashingmachine_Remake_0_0.png'}, {'name': '無水箱馬桶', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrWCTankless_Remake_0_0.png'}, {'name': '冰箱', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrRefrigerator_Remake_0_0.png'}, {'name': '樸素洗臉台', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrWashstandBowl_Remake_0_0.png'}, {'name': '鑄鐵木廚房', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrIronwoodKitchen_Remake_0_0.png'}, {'name': '切菜板', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrCuttingboard_Remake_0_0.png'}]"
26755,Pippy,ロッタ,羅塔,rbt06,6/14,就這樣啦,"['綠色', '棕色']",兜風,♀,時尚,活力,兔子,rbt06_320_Pippy,"{'name': '引人入勝牆', 'filename': 'RoomTexWallMod00'}","{'name': '藍色油漆地板', 'filename': 'RoomTexFloorPaintWood00'}","[{'name': '雙人座沙發', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrSofaL_Remake_0_0.png'}, {'name': '淋浴間', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrShowerboothSquare_Remake_0_0.png'}, {'name': '樸素洗臉台', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrWashstandBowl_Remake_0_0.png'}, {'name': '木製椅', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrWoodenChairS_Remake_0_0.png'}, {'name': '工具推車', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrToolcart_Remake_0_0.png'}, {'name': '可愛音樂播放器', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrCuteAudio_Remake_0_0.png'}, {'name': '小型ＤＩＹ作業台', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrWorkbenchS_Remake_0_0.png'}, {'name': '抱枕', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrCushion_Remake_0_0.png'}, {'name': '書桌床組', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrBeddesk_Remake_0_0.png'}, {'name': '中型藍色圓地墊', 'filename': 'https://acnhcdn.com/latest/FtrIcon/RugRoundSimpleM02.png'}, {'name': '針線盒', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrSewingset_Remake_0_0.png'}, {'name': '液晶電視 50吋', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrTV50inch_Remake_0_0.png'}, {'name': '軟木佈告欄', 'filename': 'https://acnhcdn.com/latest/FtrIcon/FtrCorkboard_Remake_0_0.png'}, {'name': '白色訊息地墊', 'filename': 'https://acnhcdn.com/latest/FtrIcon/RugOtherMessageS00.png'}]"
